,accuracy,accuracy,accuracy,accuracy,accuracy,accuracy,accuracy,precision,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,recall,f1_score,f1_score,f1_score,f1_score,f1_score,f1_score,f1_score,time_taken,time_taken,time_taken,time_taken,time_taken,time_taken,time_taken
,RF,LR,LDA,kNN,CART,SVM,VC,RF,LR,LDA,kNN,CART,SVM,VC,RF,LR,LDA,kNN,CART,SVM,VC,RF,LR,LDA,kNN,CART,SVM,VC,RF,LR,LDA,kNN,CART,SVM,VC
0,1.0,1.0,1.0,1.0,0.16477656364440918,1.0,1.0,1.0,1.0,0.16477656364440918,1.0,1.0,1.0,1.0,0.16477656364440918,1.0,1.0,1.0,1.0,0.16477656364440918,1.0,1.0,1.0,1.0,0.16477656364440918,1.0,1.0,1.0,1.0,0.16477656364440918,1.0,1.0,1.0,1.0,0.16477656364440918
0,0.782608695652174,0.782608695652174,1.0,0.878048780487805,0.09848427772521973,0.782608695652174,0.782608695652174,1.0,0.878048780487805,0.09848427772521973,0.782608695652174,0.782608695652174,1.0,0.878048780487805,0.09848427772521973,0.782608695652174,0.782608695652174,1.0,0.878048780487805,0.09848427772521973,0.782608695652174,0.782608695652174,1.0,0.878048780487805,0.09848427772521973,0.782608695652174,0.782608695652174,1.0,0.878048780487805,0.09848427772521973,0.782608695652174,0.782608695652174,1.0,0.878048780487805,0.09848427772521973
0,0.8787878787878788,0.8787878787878788,1.0,0.9354838709677419,0.1117556095123291,0.8787878787878788,0.8787878787878788,1.0,0.9354838709677419,0.1117556095123291,0.8787878787878788,0.8787878787878788,1.0,0.9354838709677419,0.1117556095123291,0.8787878787878788,0.8787878787878788,1.0,0.9354838709677419,0.1117556095123291,0.8787878787878788,0.8787878787878788,1.0,0.9354838709677419,0.1117556095123291,0.8787878787878788,0.8787878787878788,1.0,0.9354838709677419,0.1117556095123291,0.8787878787878788,0.8787878787878788,1.0,0.9354838709677419,0.1117556095123291
0,0.703125,0.703125,1.0,0.8256880733944955,0.10060477256774902,0.703125,0.703125,1.0,0.8256880733944955,0.10060477256774902,0.703125,0.703125,1.0,0.8256880733944955,0.10060477256774902,0.6484375,0.5206922664078755,0.6535433070866141,0.5687457104059205,0.10060477256774902,0.703125,0.703125,1.0,0.8256880733944955,0.10060477256774902,0.703125,0.703125,1.0,0.8256880733944955,0.10060477256774902,0.703125,0.703125,1.0,0.8256880733944955,0.10060477256774902
0,1.0,1.0,1.0,1.0,0.10523343086242676,1.0,1.0,1.0,1.0,0.10523343086242676,1.0,1.0,1.0,1.0,0.10523343086242676,1.0,1.0,1.0,1.0,0.10523343086242676,1.0,1.0,1.0,1.0,0.10523343086242676,1.0,1.0,1.0,1.0,0.10523343086242676,1.0,1.0,1.0,1.0,0.10523343086242676
0,0.8269230769230769,0.8269230769230769,1.0,0.9052631578947369,0.09551262855529785,0.8269230769230769,0.8269230769230769,1.0,0.9052631578947369,0.09551262855529785,0.8269230769230769,0.8269230769230769,1.0,0.9052631578947369,0.09551262855529785,0.19230769230769232,0.5219312602291326,0.19230769230769232,0.1466346153846154,0.09551262855529785,0.8269230769230769,0.8269230769230769,1.0,0.9052631578947369,0.09551262855529785,0.8269230769230769,0.8269230769230769,1.0,0.9052631578947369,0.09551262855529785,0.8269230769230769,0.8269230769230769,1.0,0.9052631578947369,0.09551262855529785
0,0.8208955223880597,0.8208955223880597,1.0,0.9016393442622952,0.0950767993927002,0.8208955223880597,0.8208955223880597,1.0,0.9016393442622952,0.0950767993927002,0.8208955223880597,0.8208955223880597,1.0,0.9016393442622952,0.0950767993927002,0.7761194029850746,0.7352523098791757,0.7761194029850746,0.7515283991939615,0.0950767993927002,0.8208955223880597,0.8208955223880597,1.0,0.9016393442622952,0.0950767993927002,0.8208955223880597,0.8208955223880597,1.0,0.9016393442622952,0.0950767993927002,0.8208955223880597,0.8208955223880597,1.0,0.9016393442622952,0.0950767993927002
0,0.7734375,0.7734375,1.0,0.8722466960352423,0.09342074394226074,0.7734375,0.7734375,1.0,0.8722466960352423,0.09342074394226074,0.7734375,0.7734375,1.0,0.8722466960352423,0.09342074394226074,0.75,0.6905594405594405,0.75,0.7041666666666666,0.09342074394226074,0.7734375,0.7734375,1.0,0.8722466960352423,0.09342074394226074,0.7734375,0.7734375,1.0,0.8722466960352423,0.09342074394226074,0.7734375,0.7734375,1.0,0.8722466960352423,0.09342074394226074
0,0.9253731343283582,0.9253731343283582,1.0,0.9612403100775194,0.17814922332763672,0.9253731343283582,0.9253731343283582,1.0,0.9612403100775194,0.17814922332763672,0.9253731343283582,0.9253731343283582,1.0,0.9612403100775194,0.17814922332763672,0.9253731343283582,0.9253731343283582,1.0,0.9612403100775194,0.17814922332763672,0.9253731343283582,0.9253731343283582,1.0,0.9612403100775194,0.17814922332763672,0.9253731343283582,0.9253731343283582,1.0,0.9612403100775194,0.17814922332763672,0.9253731343283582,0.9253731343283582,1.0,0.9612403100775194,0.17814922332763672
0,0.9649122807017544,0.9649122807017544,1.0,0.9821428571428572,0.10113120079040527,0.9649122807017544,0.9649122807017544,1.0,0.9821428571428572,0.10113120079040527,0.9649122807017544,0.9649122807017544,1.0,0.9821428571428572,0.10113120079040527,0.9649122807017544,0.9649122807017544,1.0,0.9821428571428572,0.10113120079040527,0.9649122807017544,0.9649122807017544,1.0,0.9821428571428572,0.10113120079040527,0.9649122807017544,0.9649122807017544,1.0,0.9821428571428572,0.10113120079040527,0.9649122807017544,0.9649122807017544,1.0,0.9821428571428572,0.10113120079040527
0,0.5254237288135594,0.4622496147919877,0.5254237288135594,0.47557328015952144,0.10080599784851074,0.5254237288135594,0.4622496147919877,0.5254237288135594,0.47557328015952144,0.10080599784851074,0.5254237288135594,0.4622496147919877,0.5254237288135594,0.47557328015952144,0.10080599784851074,0.3898305084745763,0.3898305084745763,1.0,0.5609756097560975,0.10080599784851074,0.5254237288135594,0.4622496147919877,0.5254237288135594,0.47557328015952144,0.10080599784851074,0.5254237288135594,0.4622496147919877,0.5254237288135594,0.47557328015952144,0.10080599784851074,0.5254237288135594,0.4622496147919877,0.5254237288135594,0.47557328015952144,0.10080599784851074
0,0.6328125,0.6328125,1.0,0.7751196172248804,0.10894346237182617,0.6328125,0.6328125,1.0,0.7751196172248804,0.10894346237182617,0.6328125,0.6328125,1.0,0.7751196172248804,0.10894346237182617,0.6328125,0.6328125,1.0,0.7751196172248804,0.10894346237182617,0.6328125,0.6328125,1.0,0.7751196172248804,0.10894346237182617,0.6328125,0.6328125,1.0,0.7751196172248804,0.10894346237182617,0.6328125,0.6328125,1.0,0.7751196172248804,0.10894346237182617
0,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.10705900192260742,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.10705900192260742,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.10705900192260742,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.10705900192260742,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.10705900192260742,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.10705900192260742,0.8461538461538461,0.8461538461538461,1.0,0.9166666666666666,0.10705900192260742
0,0.689922480620155,0.689922480620155,1.0,0.8165137614678899,0.11960411071777344,0.689922480620155,0.689922480620155,1.0,0.8165137614678899,0.11960411071777344,0.689922480620155,0.689922480620155,1.0,0.8165137614678899,0.11960411071777344,0.689922480620155,0.689922480620155,1.0,0.8165137614678899,0.11960411071777344,0.689922480620155,0.689922480620155,1.0,0.8165137614678899,0.11960411071777344,0.689922480620155,0.689922480620155,1.0,0.8165137614678899,0.11960411071777344,0.689922480620155,0.689922480620155,1.0,0.8165137614678899,0.11960411071777344
0,0.8857142857142857,0.8857142857142857,1.0,0.9393939393939393,0.10165786743164062,0.8857142857142857,0.8857142857142857,1.0,0.9393939393939393,0.10165786743164062,0.8857142857142857,0.8857142857142857,1.0,0.9393939393939393,0.10165786743164062,0.15714285714285714,0.899360341151386,0.15714285714285714,0.10613919413919415,0.10165786743164062,0.8857142857142857,0.8857142857142857,1.0,0.9393939393939393,0.10165786743164062,0.8857142857142857,0.8857142857142857,1.0,0.9393939393939393,0.10165786743164062,0.8857142857142857,0.8857142857142857,1.0,0.9393939393939393,0.10165786743164062
0,1.0,1.0,1.0,1.0,0.09844160079956055,1.0,1.0,1.0,1.0,0.09844160079956055,1.0,1.0,1.0,1.0,0.09844160079956055,1.0,1.0,1.0,1.0,0.09844160079956055,1.0,1.0,1.0,1.0,0.09844160079956055,1.0,1.0,1.0,1.0,0.09844160079956055,1.0,1.0,1.0,1.0,0.09844160079956055
0,0.6417910447761194,0.6417910447761194,1.0,0.7818181818181817,0.10154390335083008,0.6417910447761194,0.6417910447761194,1.0,0.7818181818181817,0.10154390335083008,0.6417910447761194,0.6417910447761194,1.0,0.7818181818181817,0.10154390335083008,0.5522388059701493,0.4657240115213407,0.5522388059701493,0.49139596136962244,0.10154390335083008,0.6417910447761194,0.6417910447761194,1.0,0.7818181818181817,0.10154390335083008,0.6417910447761194,0.6417910447761194,1.0,0.7818181818181817,0.10154390335083008,0.6417910447761194,0.6417910447761194,1.0,0.7818181818181817,0.10154390335083008
0,0.9066666666666666,0.9066666666666666,1.0,0.9510489510489509,0.10359048843383789,0.9066666666666666,0.9066666666666666,1.0,0.9510489510489509,0.10359048843383789,0.9066666666666666,0.9066666666666666,1.0,0.9510489510489509,0.10359048843383789,0.9066666666666666,0.9066666666666666,1.0,0.9510489510489509,0.10359048843383789,0.9066666666666666,0.9066666666666666,1.0,0.9510489510489509,0.10359048843383789,0.9066666666666666,0.9066666666666666,1.0,0.9510489510489509,0.10359048843383789,0.9066666666666666,0.9066666666666666,1.0,0.9510489510489509,0.10359048843383789
0,0.6744186046511628,0.6744186046511628,1.0,0.8055555555555555,0.12171101570129395,0.6744186046511628,0.6744186046511628,1.0,0.8055555555555555,0.12171101570129395,0.6744186046511628,0.6744186046511628,1.0,0.8055555555555555,0.12171101570129395,0.6744186046511628,0.6744186046511628,1.0,0.8055555555555555,0.12171101570129395,0.6744186046511628,0.6744186046511628,1.0,0.8055555555555555,0.12171101570129395,0.6744186046511628,0.6744186046511628,1.0,0.8055555555555555,0.12171101570129395,0.6744186046511628,0.6744186046511628,1.0,0.8055555555555555,0.12171101570129395
0,0.8148148148148148,0.8148148148148148,1.0,0.8979591836734693,0.11863946914672852,0.8148148148148148,0.8148148148148148,1.0,0.8979591836734693,0.11863946914672852,0.8148148148148148,0.8148148148148148,1.0,0.8979591836734693,0.11863946914672852,0.8148148148148148,0.8148148148148148,1.0,0.8979591836734693,0.11863946914672852,0.8148148148148148,0.8148148148148148,1.0,0.8979591836734693,0.11863946914672852,0.8148148148148148,0.8148148148148148,1.0,0.8979591836734693,0.11863946914672852,0.8148148148148148,0.8148148148148148,1.0,0.8979591836734693,0.11863946914672852
0,0.6384615384615384,0.6384615384615384,1.0,0.7793427230046948,0.10828232765197754,0.6384615384615384,0.6384615384615384,1.0,0.7793427230046948,0.10828232765197754,0.6384615384615384,0.6384615384615384,1.0,0.7793427230046948,0.10828232765197754,0.34615384615384615,0.3951780977643046,0.34615384615384615,0.25199106756250517,0.10828232765197754,0.6384615384615384,0.6384615384615384,1.0,0.7793427230046948,0.10828232765197754,0.6384615384615384,0.6384615384615384,1.0,0.7793427230046948,0.10828232765197754,0.6384615384615384,0.6384615384615384,1.0,0.7793427230046948,0.10828232765197754
0,0.6794871794871795,0.6794871794871794,1.0,0.8091603053435115,0.09591054916381836,0.6794871794871795,0.6794871794871794,1.0,0.8091603053435115,0.09591054916381836,0.6794871794871795,0.6794871794871794,1.0,0.8091603053435115,0.09591054916381836,0.6794871794871795,0.6794871794871794,1.0,0.8091603053435115,0.09591054916381836,0.6794871794871795,0.6794871794871794,1.0,0.8091603053435115,0.09591054916381836,0.6794871794871795,0.6794871794871794,1.0,0.8091603053435115,0.09591054916381836,0.6794871794871795,0.6794871794871794,1.0,0.8091603053435115,0.09591054916381836
0,0.9875,0.9875,1.0,0.9937106918238994,0.08863162994384766,0.9875,0.9875,1.0,0.9937106918238994,0.08863162994384766,0.9875,0.9875,1.0,0.9937106918238994,0.08863162994384766,0.9875,0.9875,1.0,0.9937106918238994,0.08863162994384766,0.9875,0.9875,1.0,0.9937106918238994,0.08863162994384766,0.9875,0.9875,1.0,0.9937106918238994,0.08863162994384766,0.9875,0.9875,1.0,0.9937106918238994,0.08863162994384766
0,0.9113924050632911,0.9113924050632911,1.0,0.9536423841059603,0.09622764587402344,0.9113924050632911,0.9113924050632911,1.0,0.9536423841059603,0.09622764587402344,0.9113924050632911,0.9113924050632911,1.0,0.9536423841059603,0.09622764587402344,0.9113924050632911,0.9113924050632911,1.0,0.9536423841059603,0.09622764587402344,0.9113924050632911,0.9113924050632911,1.0,0.9536423841059603,0.09622764587402344,0.9113924050632911,0.9113924050632911,1.0,0.9536423841059603,0.09622764587402344,0.9113924050632911,0.9113924050632911,1.0,0.9536423841059603,0.09622764587402344
0,0.7654320987654321,0.7654320987654321,1.0,0.8671328671328672,0.10747027397155762,0.7654320987654321,0.7654320987654321,1.0,0.8671328671328672,0.10747027397155762,0.7654320987654321,0.7654320987654321,1.0,0.8671328671328672,0.10747027397155762,0.7654320987654321,0.7654320987654321,1.0,0.8671328671328672,0.10747027397155762,0.7654320987654321,0.7654320987654321,1.0,0.8671328671328672,0.10747027397155762,0.7654320987654321,0.7654320987654321,1.0,0.8671328671328672,0.10747027397155762,0.7654320987654321,0.7654320987654321,1.0,0.8671328671328672,0.10747027397155762
0,0.5,0.5,0.5,0.38749999999999996,0.11078381538391113,0.5,0.5,0.5,0.38749999999999996,0.11078381538391113,0.5,0.5,0.5,0.38749999999999996,0.11078381538391113,0.5,0.5,1.0,0.6666666666666666,0.11078381538391113,0.5,0.5,0.5,0.38749999999999996,0.11078381538391113,0.5,0.5,0.5,0.38749999999999996,0.11078381538391113,0.5,0.5,0.5,0.38749999999999996,0.11078381538391113
0,0.6590909090909091,0.6590909090909091,1.0,0.7945205479452054,0.09880542755126953,0.6590909090909091,0.6590909090909091,1.0,0.7945205479452054,0.09880542755126953,0.6590909090909091,0.6590909090909091,1.0,0.7945205479452054,0.09880542755126953,0.6590909090909091,0.6590909090909091,1.0,0.7945205479452054,0.09880542755126953,0.6590909090909091,0.6590909090909091,1.0,0.7945205479452054,0.09880542755126953,0.6590909090909091,0.6590909090909091,1.0,0.7945205479452054,0.09880542755126953,0.6590909090909091,0.6590909090909091,1.0,0.7945205479452054,0.09880542755126953
0,0.8255813953488372,0.8255813953488372,1.0,0.9044585987261144,0.0922689437866211,0.8255813953488372,0.8255813953488372,1.0,0.9044585987261144,0.0922689437866211,0.8255813953488372,0.8255813953488372,1.0,0.9044585987261144,0.0922689437866211,0.8255813953488372,0.8255813953488372,1.0,0.9044585987261144,0.0922689437866211,0.8255813953488372,0.8255813953488372,1.0,0.9044585987261144,0.0922689437866211,0.8255813953488372,0.8255813953488372,1.0,0.9044585987261144,0.0922689437866211,0.8255813953488372,0.8255813953488372,1.0,0.9044585987261144,0.0922689437866211
0,1.0,1.0,1.0,1.0,0.08871030807495117,1.0,1.0,1.0,1.0,0.08871030807495117,1.0,1.0,1.0,1.0,0.08871030807495117,1.0,1.0,1.0,1.0,0.08871030807495117,1.0,1.0,1.0,1.0,0.08871030807495117,1.0,1.0,1.0,1.0,0.08871030807495117,1.0,1.0,1.0,1.0,0.08871030807495117
0,1.0,1.0,1.0,1.0,0.10001873970031738,1.0,1.0,1.0,1.0,0.10001873970031738,1.0,1.0,1.0,1.0,0.10001873970031738,1.0,1.0,1.0,1.0,0.10001873970031738,1.0,1.0,1.0,1.0,0.10001873970031738,1.0,1.0,1.0,1.0,0.10001873970031738,1.0,1.0,1.0,1.0,0.10001873970031738
0,0.5824175824175825,0.5824175824175825,1.0,0.736111111111111,0.10073399543762207,0.5824175824175825,0.5824175824175825,1.0,0.736111111111111,0.10073399543762207,0.5824175824175825,0.5824175824175825,1.0,0.736111111111111,0.10073399543762207,0.4175824175824176,0.4175824175824176,1.0,0.5891472868217055,0.10073399543762207,0.5824175824175825,0.5824175824175825,1.0,0.736111111111111,0.10073399543762207,0.5824175824175825,0.5824175824175825,1.0,0.736111111111111,0.10073399543762207,0.5824175824175825,0.5824175824175825,1.0,0.736111111111111,0.10073399543762207
0,0.5913978494623656,0.5913978494623656,1.0,0.7432432432432432,0.10646367073059082,0.5913978494623656,0.5913978494623656,1.0,0.7432432432432432,0.10646367073059082,0.5913978494623656,0.5913978494623656,1.0,0.7432432432432432,0.10646367073059082,0.44086021505376344,0.6449169110459433,0.44086021505376344,0.3188257381805769,0.10646367073059082,0.5913978494623656,0.5913978494623656,1.0,0.7432432432432432,0.10646367073059082,0.5913978494623656,0.5913978494623656,1.0,0.7432432432432432,0.10646367073059082,0.5913978494623656,0.5913978494623656,1.0,0.7432432432432432,0.10646367073059082
0,0.6631578947368421,0.6631578947368421,1.0,0.7974683544303798,0.10690617561340332,0.6631578947368421,0.6631578947368421,1.0,0.7974683544303798,0.10690617561340332,0.6631578947368421,0.6631578947368421,1.0,0.7974683544303798,0.10690617561340332,0.3263157894736842,0.3263157894736842,1.0,0.49206349206349204,0.10690617561340332,0.6631578947368421,0.6631578947368421,1.0,0.7974683544303798,0.10690617561340332,0.6631578947368421,0.6631578947368421,1.0,0.7974683544303798,0.10690617561340332,0.6631578947368421,0.6631578947368421,1.0,0.7974683544303798,0.10690617561340332
0,0.7422680412371134,0.7422680412371134,1.0,0.8520710059171598,0.09346699714660645,0.7422680412371134,0.7422680412371134,1.0,0.8520710059171598,0.09346699714660645,0.7422680412371134,0.7422680412371134,1.0,0.8520710059171598,0.09346699714660645,0.7010309278350515,0.631887664415215,0.7010309278350515,0.65106844138161,0.09346699714660645,0.7422680412371134,0.7422680412371134,1.0,0.8520710059171598,0.09346699714660645,0.7422680412371134,0.7422680412371134,1.0,0.8520710059171598,0.09346699714660645,0.7422680412371134,0.7422680412371134,1.0,0.8520710059171598,0.09346699714660645
0,0.6836734693877551,0.6836734693877551,1.0,0.8121212121212121,0.10125446319580078,0.6836734693877551,0.6836734693877551,1.0,0.8121212121212121,0.10125446319580078,0.6836734693877551,0.6836734693877551,1.0,0.8121212121212121,0.10125446319580078,0.29591836734693877,0.2651432913590968,0.29591836734693877,0.1609726933026732,0.10125446319580078,0.6836734693877551,0.6836734693877551,1.0,0.8121212121212121,0.10125446319580078,0.6836734693877551,0.6836734693877551,1.0,0.8121212121212121,0.10125446319580078,0.6836734693877551,0.6836734693877551,1.0,0.8121212121212121,0.10125446319580078
0,0.7755102040816326,0.7755102040816326,1.0,0.8735632183908045,0.09110021591186523,0.7755102040816326,0.7755102040816326,1.0,0.8735632183908045,0.09110021591186523,0.7755102040816326,0.7755102040816326,1.0,0.8735632183908045,0.09110021591186523,0.7755102040816326,0.7755102040816326,1.0,0.8735632183908045,0.09110021591186523,0.7755102040816326,0.7755102040816326,1.0,0.8735632183908045,0.09110021591186523,0.7755102040816326,0.7755102040816326,1.0,0.8735632183908045,0.09110021591186523,0.7755102040816326,0.7755102040816326,1.0,0.8735632183908045,0.09110021591186523
0,0.7647058823529411,0.7647058823529411,1.0,0.8666666666666666,0.10224485397338867,0.7647058823529411,0.7647058823529411,1.0,0.8666666666666666,0.10224485397338867,0.7647058823529411,0.7647058823529411,1.0,0.8666666666666666,0.10224485397338867,0.7647058823529411,0.7647058823529411,1.0,0.8666666666666666,0.10224485397338867,0.7647058823529411,0.7647058823529411,1.0,0.8666666666666666,0.10224485397338867,0.7647058823529411,0.7647058823529411,1.0,0.8666666666666666,0.10224485397338867,0.7647058823529411,0.7647058823529411,1.0,0.8666666666666666,0.10224485397338867
0,0.6095238095238096,0.6095238095238096,1.0,0.7573964497041421,0.09820055961608887,0.6095238095238096,0.6095238095238096,1.0,0.7573964497041421,0.09820055961608887,0.6095238095238096,0.6095238095238096,1.0,0.7573964497041421,0.09820055961608887,0.45714285714285713,0.6301481127568084,0.45714285714285713,0.3814471243042672,0.09820055961608887,0.6095238095238096,0.6095238095238096,1.0,0.7573964497041421,0.09820055961608887,0.6095238095238096,0.6095238095238096,1.0,0.7573964497041421,0.09820055961608887,0.6095238095238096,0.6095238095238096,1.0,0.7573964497041421,0.09820055961608887
0,0.7358490566037735,0.7358490566037735,1.0,0.8478260869565216,0.09363603591918945,0.7358490566037735,0.7358490566037735,1.0,0.8478260869565216,0.09363603591918945,0.7358490566037735,0.7358490566037735,1.0,0.8478260869565216,0.09363603591918945,0.7358490566037735,0.6839622641509434,0.7358490566037735,0.6667123919739615,0.09363603591918945,0.7358490566037735,0.7358490566037735,1.0,0.8478260869565216,0.09363603591918945,0.7358490566037735,0.7358490566037735,1.0,0.8478260869565216,0.09363603591918945,0.7358490566037735,0.7358490566037735,1.0,0.8478260869565216,0.09363603591918945
0,0.6296296296296297,0.6296296296296297,1.0,0.7727272727272727,0.09468746185302734,0.6296296296296297,0.6296296296296297,1.0,0.7727272727272727,0.09468746185302734,0.6296296296296297,0.6296296296296297,1.0,0.7727272727272727,0.09468746185302734,0.5925925925925926,0.5274681976809636,0.5925925925925926,0.5272062185642432,0.09468746185302734,0.6296296296296297,0.6296296296296297,1.0,0.7727272727272727,0.09468746185302734,0.6296296296296297,0.6296296296296297,1.0,0.7727272727272727,0.09468746185302734,0.6296296296296297,0.6296296296296297,1.0,0.7727272727272727,0.09468746185302734
0,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.09236264228820801,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.09236264228820801,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.09236264228820801,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.09236264228820801,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.09236264228820801,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.09236264228820801,0.6111111111111112,0.6111111111111112,1.0,0.7586206896551725,0.09236264228820801
0,0.5565217391304348,0.5565217391304348,1.0,0.7150837988826816,0.10185718536376953,0.5565217391304348,0.5565217391304348,1.0,0.7150837988826816,0.10185718536376953,0.5565217391304348,0.5565217391304348,1.0,0.7150837988826816,0.10185718536376953,0.5565217391304348,0.5565217391304348,1.0,0.7150837988826816,0.10185718536376953,0.5565217391304348,0.5565217391304348,1.0,0.7150837988826816,0.10185718536376953,0.5565217391304348,0.5565217391304348,1.0,0.7150837988826816,0.10185718536376953,0.5565217391304348,0.5565217391304348,1.0,0.7150837988826816,0.10185718536376953
0,0.576271186440678,0.5471494607087828,0.576271186440678,0.472842611259596,0.09591460227966309,0.576271186440678,0.5471494607087828,0.576271186440678,0.472842611259596,0.09591460227966309,0.576271186440678,0.5471494607087828,0.576271186440678,0.472842611259596,0.09591460227966309,0.576271186440678,0.576271186440678,1.0,0.7311827956989247,0.09591460227966309,0.576271186440678,0.5471494607087828,0.576271186440678,0.472842611259596,0.09591460227966309,0.576271186440678,0.5471494607087828,0.576271186440678,0.472842611259596,0.09591460227966309,0.576271186440678,0.5471494607087828,0.576271186440678,0.472842611259596,0.09591460227966309
0,0.7317073170731707,0.7317073170731708,1.0,0.8450704225352113,0.11578559875488281,0.7317073170731707,0.7317073170731708,1.0,0.8450704225352113,0.11578559875488281,0.7317073170731707,0.7317073170731708,1.0,0.8450704225352113,0.11578559875488281,0.6504065040650406,0.5619345970654989,0.6504065040650406,0.5964331256698646,0.11578559875488281,0.7317073170731707,0.7317073170731708,1.0,0.8450704225352113,0.11578559875488281,0.7317073170731707,0.7317073170731708,1.0,0.8450704225352113,0.11578559875488281,0.7317073170731707,0.7317073170731708,1.0,0.8450704225352113,0.11578559875488281
0,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.10109996795654297,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.10109996795654297,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.10109996795654297,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.10109996795654297,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.10109996795654297,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.10109996795654297,0.7619047619047619,0.7619047619047619,1.0,0.8648648648648648,0.10109996795654297
0,0.47651006711409394,0.476510067114094,1.0,0.6454545454545454,0.13561534881591797,0.47651006711409394,0.476510067114094,1.0,0.6454545454545454,0.13561534881591797,0.47651006711409394,0.476510067114094,1.0,0.6454545454545454,0.13561534881591797,0.5167785234899329,0.5963629711863551,0.5167785234899329,0.4308489638894255,0.13561534881591797,0.47651006711409394,0.476510067114094,1.0,0.6454545454545454,0.13561534881591797,0.47651006711409394,0.476510067114094,1.0,0.6454545454545454,0.13561534881591797,0.47651006711409394,0.476510067114094,1.0,0.6454545454545454,0.13561534881591797
0,0.7333333333333333,0.7333333333333333,1.0,0.846153846153846,0.14559507369995117,0.7333333333333333,0.7333333333333333,1.0,0.846153846153846,0.14559507369995117,0.7333333333333333,0.7333333333333333,1.0,0.846153846153846,0.14559507369995117,0.2962962962962963,0.5582655826558266,0.2962962962962963,0.21304323191115646,0.14559507369995117,0.7333333333333333,0.7333333333333333,1.0,0.846153846153846,0.14559507369995117,0.7333333333333333,0.7333333333333333,1.0,0.846153846153846,0.14559507369995117,0.7333333333333333,0.7333333333333333,1.0,0.846153846153846,0.14559507369995117
0,0.6397058823529411,0.6397058823529411,1.0,0.780269058295964,0.10303878784179688,0.6397058823529411,0.6397058823529411,1.0,0.780269058295964,0.10303878784179688,0.6397058823529411,0.6397058823529411,1.0,0.780269058295964,0.10303878784179688,0.6397058823529411,0.6397058823529411,1.0,0.780269058295964,0.10303878784179688,0.6397058823529411,0.6397058823529411,1.0,0.780269058295964,0.10303878784179688,0.6397058823529411,0.6397058823529411,1.0,0.780269058295964,0.10303878784179688,0.6397058823529411,0.6397058823529411,1.0,0.780269058295964,0.10303878784179688
0,0.6083916083916084,0.6083916083916084,1.0,0.7565217391304349,0.11827588081359863,0.6083916083916084,0.6083916083916084,1.0,0.7565217391304349,0.11827588081359863,0.6083916083916084,0.6083916083916084,1.0,0.7565217391304349,0.11827588081359863,0.6083916083916084,0.6083916083916084,1.0,0.7565217391304349,0.11827588081359863,0.6083916083916084,0.6083916083916084,1.0,0.7565217391304349,0.11827588081359863,0.6083916083916084,0.6083916083916084,1.0,0.7565217391304349,0.11827588081359863,0.6083916083916084,0.6083916083916084,1.0,0.7565217391304349,0.11827588081359863
0,0.7412587412587412,0.7412587412587412,1.0,0.8514056224899599,0.10864639282226562,0.7412587412587412,0.7412587412587412,1.0,0.8514056224899599,0.10864639282226562,0.7412587412587412,0.7412587412587412,1.0,0.8514056224899599,0.10864639282226562,0.23076923076923078,0.7491961942257218,0.25984251968503935,0.22373577477755655,0.10864639282226562,0.7412587412587412,0.7412587412587412,1.0,0.8514056224899599,0.10864639282226562,0.7412587412587412,0.7412587412587412,1.0,0.8514056224899599,0.10864639282226562,0.7412587412587412,0.7412587412587412,1.0,0.8514056224899599,0.10864639282226562
0,0.4876543209876543,0.4876543209876543,1.0,0.6556016597510373,0.11401939392089844,0.4876543209876543,0.4876543209876543,1.0,0.6556016597510373,0.11401939392089844,0.4876543209876543,0.4876543209876543,1.0,0.6556016597510373,0.11401939392089844,0.5123456790123457,0.5123456790123457,1.0,0.6775510204081633,0.11401939392089844,0.4876543209876543,0.4876543209876543,1.0,0.6556016597510373,0.11401939392089844,0.4876543209876543,0.4876543209876543,1.0,0.6556016597510373,0.11401939392089844,0.4876543209876543,0.4876543209876543,1.0,0.6556016597510373,0.11401939392089844
